CASE_ID,STATE,AGE_BINNED,INCOME_BINNED,STANCE,PEOPLE_TOT_3PLUS,DV7,E2,BB1,BB2,BB3,BTE8,BE10,Co3,BE13,PBC3,PBC5,PBC9,SN4,SN5,attitude,subnorms,pbc,intention
1092,1,3.0,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0
1093,1,4.0,1,5,1.0,-1.0,-1.0,0.5,0.0,0.0,-0.5,0.5,0.5,0.0,-0.5,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8333333333333334,-1.0
1094,3,3.0,4,3,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.5,0.125,0.5,0.0,0.5
1095,3,1.0,2,4,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,-0.5,-0.5,0.5,0.5,0.3125,0.5,-0.3333333333333333,0.0
1096,2,2.0,4,3,0.0,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,-0.5,-0.5,0.0,0.5,0.5,0.5,0.1875,0.5,0.0,0.0
1097,1,4.0,3,3,0.0,-0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,-0.5,0.8125,0.0,0.0,-0.5
1098,2,2.0,4,4,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1875,0.25,0.0,0.0
1099,3,4.0,3,4,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,-0.5,0.5,0.5,1.0,0.5,0.5,0.75,0.16666666666666666,0.0
1100,2,2.0,4,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.6875,1.0,0.16666666666666666,0.0
1101,4,4.0,4,3,0.0,-1.0,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,-1.0
1102,4,4.0,3,4,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.5,0.3125,0.5,-0.16666666666666666,0.0
1103,1,4.0,2,3,0.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,-0.5
1104,2,3.0,5,3,0.0,-0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,-0.5,0.0,0.0,1.0,0.0,0.5,0.5,-0.16666666666666666,-0.5
1105,1,2.0,3,3,1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,-0.5,-0.5,0.5,1.0,0.5,0.6875,0.75,-0.16666666666666666,-0.5
1106,1,2.0,2,3,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.5,1.0,0.4375,0.75,-1.0,0.0
1107,2,3.0,5,3,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.5
1108,1,3.0,2,4,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0625,0.0,-0.3333333333333333,-0.5
1109,3,3.0,3,4,0.0,-0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.375,-0.5,-0.3333333333333333,-0.5
1110,4,4.0,3,4,0.0,-1.0,-1.0,-0.5,-0.5,-0.5,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,-1.0,0.0,-0.5,-0.5,0.0,-1.0
1111,4,3.0,4,4,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-1.0,-0.5,1.0,0.5,0.5,0.75,-0.6666666666666666,-1.0
1112,3,3.0,2,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.125,0.5,0.16666666666666666,0.0
1113,1,3.0,3,3,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,-1.0,-0.5,0.0,0.5,0.5,0.25,0.5,-0.5,-0.5
1114,3,3.0,3,3,0.0,-0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,1.0,0.5,0.25,0.75,-0.3333333333333333,-0.5
1115,4,3.0,1,5,0.0,-1.0,1.0,0.0,0.0,0.5,0.5,-0.5,0.0,0.0,-1.0,-1.0,-1.0,0.5,1.0,0.1875,0.75,-1.0,-1.0
1116,3,2.0,2,5,1.0,-0.5,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,-0.5,-0.5,-0.5,0.0,0.5,0.0,0.0625,0.25,-0.3333333333333333,-0.5
1117,3,3.0,3,3,0.0,-0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.5,-0.5,-0.5,0.5,0.5,0.0,0.3125,0.25,-0.16666666666666666,-0.5
1118,3,1.0,2,0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.5,0.5,0.4375,0.5,-0.16666666666666666,-1.0
1119,1,2.0,3,3,1.0,-1.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,-0.5,-0.5,-1.0,0.0,0.0,0.5,0.1875,0.25,-0.5,-1.0
1120,4,3.0,3,3,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,-0.5,0.0,-0.5,1.0,0.5,0.8125,0.75,-0.3333333333333333,0.0
1121,2,3.0,2,2,0.0,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4375,0.5,0.0,-0.5
1122,3,1.0,3,5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,-0.5,-0.5,0.0,0.5,0.4375,0.25,-0.3333333333333333,0.0
1123,3,2.0,4,4,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,0.0,0.375,0.25,-0.16666666666666666,0.0
1124,2,2.0,3,3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.125,0.5,0.0,0.0
1125,3,4.0,3,4,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4375,-0.5,-0.5,-0.5
1126,3,2.0,3,3,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.25,-0.5,0.16666666666666666,-1.0
1127,1,4.0,4,3,0.0,-0.5,1.0,0.5,0.5,-0.5,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.125,0.25,0.16666666666666666,-0.5
1128,4,3.0,3,2,0.0,-0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,-0.5,-1.0,0.0,1.0,0.5,0.875,0.75,-0.5,-0.5
1129,2,4.0,5,4,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5625,1.0,0.16666666666666666,1.0
1130,1,2.0,4,3,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,1.0,0.5,0.4375,0.75,-0.16666666666666666,0.0
1131,3,3.0,3,4,0.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,0.5,0.0,0.3125,0.25,-0.3333333333333333,-1.0
1132,2,2.0,3,4,1.0,-0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,-0.5,0.1875,-0.25,-0.5,-0.5
1133,2,2.0,2,2,1.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,-0.5
1134,2,3.0,2,4,0.0,-0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-1.0,0.0,0.0,0.5,0.5,0.25,-0.5,-0.5
1135,2,4.0,3,3,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.25,0.25,-0.16666666666666666,0.0
1136,1,3.0,3,3,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.5,0.625,0.25,-0.16666666666666666,0.5
1137,3,1.0,4,3,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.5,0.0,0.0,0.25,-0.3333333333333333,-0.5
1138,4,2.0,4,3,0.0,-0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,-0.5,-0.5,-0.5,0.5,1.0,1.0,0.3125,1.0,-0.16666666666666666,-0.5
1139,4,1.0,2,0,1.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.125,0.0,-0.16666666666666666,-0.5
1140,4,1.0,1,5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.0,-0.3333333333333333,0.0
1141,2,3.0,2,3,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.4375,0.5,0.0,0.0
1142,3,1.0,3,2,1.0,-1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,1.0,0.5,0.25,0.75,-0.3333333333333333,-1.0
1143,1,4.0,3,4,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0
1144,1,1.0,5,5,1.0,0.0,-0.5,0.5,-0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.125,0.5,0.0,0.0
1145,2,1.0,3,2,1.0,-1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,-0.5,0.0,0.3125,-0.25,-0.8333333333333334,-1.0
1146,3,3.0,4,4,0.0,-1.0,-0.5,-0.5,-1.0,0.0,0.5,0.0,-0.5,-0.5,-1.0,1.0,-1.0,0.0,0.5,-0.3125,0.25,-0.3333333333333333,-1.0
1147,4,4.0,5,5,,-0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.0,0.125,0.25,0.0,-0.5
1148,1,3.0,4,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,-0.5,0.5,1.0,0.0,0.16666666666666666,0.0
1149,3,4.0,2,4,0.0,-0.5,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-0.5
1150,1,3.0,4,4,0.0,-0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,-0.5,-0.5,0.0,0.0,0.5,0.6875,0.25,-0.3333333333333333,-0.5
1151,4,4.0,3,4,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,-0.5
1152,1,2.0,3,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,-0.5,-0.5,0.5,1.0,0.5,0.9375,0.75,-0.16666666666666666,0.0
1153,1,4.0,3,3,0.0,-0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.5,0.5,0.3125,0.0,-0.6666666666666666,-0.5
1154,2,2.0,2,3,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,-0.5,0.4375,-0.25,0.16666666666666666,0.0
1155,2,2.0,5,4,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,0.0,0.0
1156,3,1.0,4,3,1.0,-1.0,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-1.0,0.0,0.0,-0.5,-0.16666666666666666,-1.0
1157,1,2.0,3,3,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,-0.5,0.0,0.0,0.5,0.5,0.625,0.5,-0.16666666666666666,0.0
1158,1,1.0,3,3,1.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,-0.5,-1.0,0.0,0.0,0.0,-0.0625,0.0,-0.5,-0.5
1159,1,2.0,4,5,1.0,-1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,-0.5,0.0,-0.5,0.5,0.5,0.25,0.5,-0.3333333333333333,-1.0
1160,3,4.0,3,5,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.5,0.5,-0.625,0.5,-0.3333333333333333,-1.0
1161,4,3.0,3,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.125,-1.0,-1.0,-1.0
1162,2,2.0,3,3,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,-1.0,-0.5,-0.5,1.0,1.0,0.4375,1.0,-0.6666666666666666,0.0
1163,1,4.0,3,0,0.0,-1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.1875,0.25,0.0,-1.0
1164,1,4.0,3,3,0.0,-0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,-1.0,0.0,0.0,0.5,0.5,0.75,0.5,-0.3333333333333333,-0.5
1165,2,1.0,2,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.16666666666666666,0.0
1166,1,2.0,3,2,1.0,-1.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.0,0.0,0.25,-0.16666666666666666,-1.0
1167,1,3.0,3,5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1168,4,4.0,1,3,0.0,-1.0,-1.0,0.5,-0.5,1.0,0.5,1.0,0.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.1875,-0.25,-0.8333333333333334,-1.0
1169,2,1.0,5,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.9375,0.75,0.16666666666666666,0.0
1170,4,3.0,3,3,1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,-0.0625,0.25,-0.16666666666666666,-1.0
1171,3,1.0,3,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1875,0.5,0.0,0.0
1172,3,1.0,3,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.0,0.5,0.5,0.5,0.125,0.5,0.0,0.5
1173,3,1.0,5,3,1.0,-0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.0,-0.5,0.0,0.5,0.5,0.6875,0.5,-0.5,-0.5
1174,2,2.0,1,2,,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.5625,0.0,-0.16666666666666666,-0.5
1175,3,2.0,3,3,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,-0.5
1176,2,2.0,3,0,0.0,-1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,1.0,1.0,0.6875,1.0,-0.5,-1.0
1177,4,1.0,2,2,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.5,1.0,0.875,0.25,-0.3333333333333333,0.5
1178,4,1.0,3,3,0.0,-1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.125,0.0,-0.5,-1.0
1179,4,3.0,1,0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.5,0.5,0.25,0.5,-0.3333333333333333,0.0
1180,1,4.0,4,5,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,-0.0625,0.5,-0.16666666666666666,-0.5
1181,2,1.0,3,4,1.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.0,0.1875,0.25,-0.5,-1.0
1182,1,3.0,4,3,1.0,-1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.25,0.0,-0.3333333333333333,-1.0
1183,2,4.0,5,0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.4375,0.0,-0.16666666666666666,0.5
1184,1,3.0,4,4,1.0,-1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.1875,0.5,-1.0,-1.0
1185,4,4.0,3,6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.625,0.5,0.3333333333333333,0.0
1186,4,4.0,4,3,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.0625,0.5,-0.5,0.0
1187,3,4.0,5,4,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-0.5,-1.0,-1.0,-1.0,-0.5,0.0,-1.0,-0.375,-0.5,-0.8333333333333334,-1.0
1188,4,3.0,1,2,1.0,-0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.5,0.125,0.75,-0.16666666666666666,-0.5
1189,4,4.0,1,2,0.0,-0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.5,0.0,0.125,0.25,-0.3333333333333333,-0.5
1190,3,2.0,3,0,0.0,-0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.4375,0.0,-1.0,-0.5
1191,4,2.0,1,5,0.0,-0.5,-0.5,0.0,-0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.5,0.0,0.5,-0.16666666666666666,-0.5
1192,4,2.0,3,4,1.0,0.5,-0.5,0.0,-0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.125,0.5,0.6666666666666666,0.5
1193,1,4.0,4,1,1.0,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5
1194,3,4.0,3,0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,-0.5,-1.0,-1.0,-0.5,0.0,0.5,-0.125,0.25,-0.8333333333333334,-1.0
1195,2,4.0,1,0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.1875,0.0,-0.3333333333333333,-0.5
1196,4,4.0,4,4,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,0.25,0.5,-0.16666666666666666,0.0
1197,3,3.0,2,1,0.0,-1.0,1.0,0.5,0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,-0.5,1.0,0.0,0.1875,0.5,-0.5,-1.0
1198,4,4.0,2,4,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,-0.5,-1.0,-0.5,0.5,0.0,0.375,0.25,-0.6666666666666666,-0.5
1199,4,4.0,2,2,0.0,-1.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0625,0.0,-0.16666666666666666,-1.0
1200,3,2.0,2,3,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.5,0.5,0.3125,0.5,-0.3333333333333333,0.5
1201,4,1.0,1,4,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,-0.5,-0.5,-0.5,0.5,0.5,0.8125,0.5,-0.5,0.5
1202,3,4.0,1,3,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.5
1203,3,1.0,3,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5
1204,4,1.0,1,5,1.0,0.0,-0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,-0.5,-1.0,0.5,1.0,0.5,0.6875,0.75,-0.3333333333333333,0.0
1205,2,1.0,4,3,1.0,-1.0,1.0,0.5,0.5,0.5,0.0,-0.5,-1.0,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0625,0.25,-0.16666666666666666,-1.0
1206,3,3.0,2,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,-0.5,-0.5,0.0,1.0,1.0,0.8125,1.0,-0.3333333333333333,0.0
1207,4,1.0,3,3,1.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-1.0,-0.5,0.5,0.5,0.0,0.5,-0.8333333333333334,-1.0
1208,2,4.0,3,4,0.0,0.0,-1.0,0.5,-1.0,0.5,-0.5,0.0,0.5,0.0,-1.0,-1.0,0.5,-0.5,1.0,-0.125,0.25,-0.5,0.0
1209,4,4.0,3,3,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,0.0,0.5,0.5,0.5,0.5,-0.3333333333333333,-0.5
1210,4,3.0,1,3,0.0,-1.0,-0.5,-0.5,-1.0,-0.5,-0.5,-1.0,0.0,-1.0,-0.5,0.0,-0.5,-0.5,0.5,-0.625,0.0,-0.3333333333333333,-1.0
1211,4,2.0,2,4,0.0,-0.5,-0.5,0.0,0.0,0.0,0.5,0.0,0.5,-0.5,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5
1212,1,3.0,3,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.125,0.0,-0.16666666666666666,0.0
1213,2,2.0,3,3,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,0.5,-1.0,-0.5
1214,4,4.0,1,3,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.125,0.0,-0.3333333333333333,-1.0
1215,1,3.0,3,2,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.6875,0.5,0.0,0.0
1216,2,1.0,2,3,0.0,0.0,0.0,0.5,0.0,-0.5,0.0,-0.5,0.5,-0.5,-1.0,0.0,0.5,0.5,0.5,-0.0625,0.5,-0.16666666666666666,0.0
1217,1,2.0,3,4,1.0,-0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.1875,-0.25,-0.5,-0.5
1218,4,4.0,4,3,0.0,-1.0,1.0,0.0,0.5,0.0,0.0,-1.0,0.0,-1.0,-0.5,0.0,0.5,1.0,0.5,-0.0625,0.75,0.0,-1.0
1219,3,3.0,5,4,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,-1.0,1.0,-1.0,0.0,0.0,-0.9375,0.0,-0.3333333333333333,-1.0
1220,3,1.0,3,4,1.0,-1.0,-1.0,-0.5,-1.0,-1.0,-1.0,0.0,-0.5,-1.0,-1.0,-1.0,-0.5,-1.0,0.5,-0.75,-0.25,-0.8333333333333334,-1.0
1221,1,2.0,4,0,1.0,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,-0.5
1222,2,4.0,3,2,1.0,-0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,0.25,0.5,-0.16666666666666666,-0.5
1223,4,4.0,4,3,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,-0.5,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5
1224,3,4.0,1,4,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.5,0.0,0.0625,0.25,-0.5,-0.5
1225,4,4.0,2,4,0.0,-0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,-0.5,-0.5,-0.5,0.0,0.5,0.25,0.25,-0.5,-0.5
1226,2,3.0,3,3,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,-0.5,0.0,-0.5,0.0,0.0,0.5,0.0,0.1875,0.25,-0.16666666666666666,-0.5
1227,3,1.0,3,4,1.0,-0.5,-0.5,0.0,-0.5,0.0,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,0.5,0.0,0.125,0.25,-0.5,-0.5
1228,1,3.0,3,3,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0625,0.0,-0.16666666666666666,-0.5
1229,3,3.0,2,2,0.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.75,1.0,-0.5,-0.5
1230,3,1.0,2,4,0.0,0.5,1.0,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.5,1.0,0.0,-0.0625,0.5,-0.8333333333333334,0.5
1231,4,3.0,2,2,0.0,-1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,0.4375,1.0,-0.16666666666666666,-1.0
1232,4,2.0,4,4,1.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.5,0.0625,0.5,-0.5,-0.5
1233,3,1.0,3,3,0.0,-1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.5,0.5,0.0625,0.5,-0.6666666666666666,-1.0
